"DateTime","Players","Average Players"
"2025-04-13 07:00:00",5025,5424
"2025-04-13 07:10:00",5074,
"2025-04-13 07:20:00",5173,
"2025-04-13 07:30:00",5185,
"2025-04-13 07:40:00",5167,
"2025-04-13 07:50:00",5199,
"2025-04-13 08:00:00",5246,5426
"2025-04-13 08:10:00",5260,
"2025-04-13 08:20:00",5241,
"2025-04-13 08:30:00",5267,
"2025-04-13 08:40:00",5261,
"2025-04-13 08:50:00",5243,
"2025-04-13 09:00:00",5242,5425
"2025-04-13 09:10:00",5187,
"2025-04-13 09:20:00",5123,
"2025-04-13 09:30:00",5117,
"2025-04-13 09:40:00",5153,
"2025-04-13 09:50:00",5164,
"2025-04-13 10:00:00",5217,5415
"2025-04-13 10:10:00",5214,
"2025-04-13 10:20:00",5254,
"2025-04-13 10:30:00",5293,
"2025-04-13 10:40:00",5369,
"2025-04-13 10:50:00",5378,
"2025-04-13 11:00:00",5417,5413
"2025-04-13 11:10:00",5466,
"2025-04-13 11:20:00",5560,
"2025-04-13 11:30:00",5671,
"2025-04-13 11:40:00",5796,
"2025-04-13 11:50:00",5905,
"2025-04-13 12:00:00",5999,5405
"2025-04-13 12:10:00",6057,
"2025-04-13 12:20:00",6123,
"2025-04-13 12:30:00",6184,
"2025-04-13 12:40:00",6247,
"2025-04-13 12:50:00",6313,
"2025-04-13 13:00:00",6430,5391
"2025-04-13 13:10:00",6481,
"2025-04-13 13:20:00",6545,
"2025-04-13 13:30:00",6653,
"2025-04-13 13:40:00",6707,
"2025-04-13 13:50:00",6797,
"2025-04-13 14:00:00",6826,5374
"2025-04-13 14:10:00",6788,
"2025-04-13 14:20:00",6745,
"2025-04-13 14:30:00",6818,
"2025-04-13 14:40:00",6787,
"2025-04-13 14:50:00",6684,
"2025-04-13 15:00:00",6605,5350
"2025-04-13 15:10:00",6532,
"2025-04-13 15:20:00",6407,
"2025-04-13 15:30:00",6357,
"2025-04-13 15:40:00",6291,
"2025-04-13 15:50:00",6202,
"2025-04-13 16:00:00",6109,5319
"2025-04-13 16:10:00",5988,
"2025-04-13 16:20:00",5898,
"2025-04-13 16:30:00",5772,
"2025-04-13 16:40:00",5767,
"2025-04-13 16:50:00",5717,
"2025-04-13 17:00:00",5644,5290
"2025-04-13 17:10:00",5584,
"2025-04-13 17:20:00",5519,
"2025-04-13 17:30:00",5505,
"2025-04-13 17:40:00",5456,
"2025-04-13 17:50:00",5409,
"2025-04-13 18:00:00",5336,5269
"2025-04-13 18:10:00",5311,
"2025-04-13 18:20:00",5256,
"2025-04-13 18:30:00",5203,
"2025-04-13 18:40:00",5095,
"2025-04-13 18:50:00",5060,
"2025-04-13 19:00:00",5025,5246
"2025-04-13 19:10:00",5021,
"2025-04-13 19:20:00",5018,
"2025-04-13 19:30:00",4922,
"2025-04-13 19:40:00",4909,
"2025-04-13 19:50:00",4853,
"2025-04-13 20:00:00",4839,5230
"2025-04-13 20:10:00",4889,
"2025-04-13 20:20:00",4836,
"2025-04-13 20:30:00",4771,
"2025-04-13 20:40:00",4724,
"2025-04-13 20:50:00",4674,
"2025-04-13 21:00:00",4639,5214
"2025-04-13 21:10:00",4557,
"2025-04-13 21:20:00",4446,
"2025-04-13 21:30:00",4352,
"2025-04-13 21:40:00",4327,
"2025-04-13 21:50:00",4318,
"2025-04-13 22:00:00",4242,5194
"2025-04-13 22:10:00",4091,
"2025-04-13 22:20:00",3988,
"2025-04-13 22:30:00",3953,
"2025-04-13 22:40:00",3903,
"2025-04-13 22:50:00",3849,
"2025-04-13 23:00:00",3776,5170
"2025-04-13 23:10:00",3738,
"2025-04-13 23:20:00",3713,
"2025-04-13 23:30:00",3662,
"2025-04-13 23:40:00",3703,
"2025-04-13 23:50:00",3691,
"2025-04-14 00:00:00",3681,5145
"2025-04-14 00:10:00",3594,
"2025-04-14 00:20:00",3541,
"2025-04-14 00:30:00",3531,
"2025-04-14 00:40:00",3538,
"2025-04-14 00:50:00",3523,
"2025-04-14 01:00:00",3459,5114
"2025-04-14 01:10:00",3474,
"2025-04-14 01:20:00",3513,
"2025-04-14 01:30:00",3499,
"2025-04-14 01:40:00",3522,
"2025-04-14 01:50:00",3531,
"2025-04-14 02:00:00",3552,5080
"2025-04-14 02:10:00",3545,
"2025-04-14 02:20:00",3572,
"2025-04-14 02:30:00",3610,
"2025-04-14 02:40:00",3602,
"2025-04-14 02:50:00",3557,
"2025-04-14 03:00:00",3572,5045
"2025-04-14 03:10:00",3553,
"2025-04-14 03:20:00",3582,
"2025-04-14 03:30:00",3590,
"2025-04-14 03:40:00",3585,
"2025-04-14 03:50:00",3603,
"2025-04-14 04:00:00",3575,4996
"2025-04-14 04:10:00",3543,
"2025-04-14 04:20:00",3554,
"2025-04-14 04:30:00",3489,
"2025-04-14 04:40:00",3397,
"2025-04-14 04:50:00",3433,
"2025-04-14 05:00:00",3396,4936
"2025-04-14 05:10:00",3323,
"2025-04-14 05:20:00",3271,
"2025-04-14 05:30:00",3255,
"2025-04-14 05:40:00",3225,
"2025-04-14 05:50:00",3220,
"2025-04-14 06:00:00",3230,4870
"2025-04-14 06:10:00",3219,
"2025-04-14 06:20:00",3183,
"2025-04-14 06:30:00",3178,
"2025-04-14 06:40:00",3212,
"2025-04-14 06:50:00",3230,
"2025-04-14 07:00:00",3254,4802
"2025-04-14 07:10:00",3300,
"2025-04-14 07:20:00",3327,
"2025-04-14 07:30:00",3342,
"2025-04-14 07:40:00",3386,
"2025-04-14 07:50:00",3401,
"2025-04-14 08:00:00",3333,4736
"2025-04-14 08:10:00",3385,
"2025-04-14 08:20:00",3489,
"2025-04-14 08:30:00",3494,
"2025-04-14 08:40:00",3513,
"2025-04-14 08:50:00",3544,
"2025-04-14 09:00:00",3553,4681
"2025-04-14 09:10:00",3539,
"2025-04-14 09:20:00",3600,
"2025-04-14 09:30:00",3700,
"2025-04-14 09:40:00",3715,
"2025-04-14 09:50:00",3803,
"2025-04-14 10:00:00",3846,4643
"2025-04-14 10:10:00",3928,
"2025-04-14 10:20:00",4027,
"2025-04-14 10:30:00",4143,
"2025-04-14 10:40:00",4286,
"2025-04-14 10:50:00",4377,
"2025-04-14 11:00:00",4377,4607
"2025-04-14 11:10:00",4516,
"2025-04-14 11:20:00",4616,
"2025-04-14 11:30:00",4756,
"2025-04-14 11:40:00",4831,
"2025-04-14 11:50:00",4968,
"2025-04-14 12:00:00",5088,4582
"2025-04-14 12:10:00",5252,
"2025-04-14 12:20:00",5419,
"2025-04-14 12:30:00",5505,
"2025-04-14 12:40:00",5564,
"2025-04-14 12:50:00",5652,
"2025-04-14 13:00:00",5655,4551
"2025-04-14 13:10:00",5633,
"2025-04-14 13:20:00",5672,
"2025-04-14 13:30:00",5773,
"2025-04-14 13:40:00",5867,
"2025-04-14 13:50:00",5988,
"2025-04-14 14:00:00",6005,4520
"2025-04-14 14:10:00",6024,
"2025-04-14 14:20:00",6030,
"2025-04-14 14:30:00",6040,
"2025-04-14 14:40:00",5983,
"2025-04-14 14:50:00",5852,
"2025-04-14 15:00:00",5789,4489
"2025-04-14 15:10:00",5709,
"2025-04-14 15:20:00",5647,
"2025-04-14 15:30:00",5606,
"2025-04-14 15:40:00",5454,
"2025-04-14 15:50:00",5365,
"2025-04-14 16:00:00",5261,4456
"2025-04-14 16:10:00",5211,
"2025-04-14 16:20:00",5233,
"2025-04-14 16:30:00",5196,
"2025-04-14 16:40:00",5189,
"2025-04-14 16:50:00",5114,
"2025-04-14 17:00:00",5001,4432
"2025-04-14 17:10:00",4947,
"2025-04-14 17:20:00",4887,
"2025-04-14 17:30:00",4887,
"2025-04-14 17:40:00",4849,
"2025-04-14 17:50:00",4828,
"2025-04-14 18:00:00",4760,4410
"2025-04-14 18:10:00",4717,
"2025-04-14 18:20:00",4661,
"2025-04-14 18:30:00",4672,
"2025-04-14 18:40:00",4665,
"2025-04-14 18:50:00",4627,
"2025-04-14 19:00:00",4559,4392
"2025-04-14 19:10:00",4501,
"2025-04-14 19:20:00",4487,
"2025-04-14 19:30:00",4500,
"2025-04-14 19:40:00",4494,
"2025-04-14 19:50:00",4462,
"2025-04-14 20:00:00",4424,4374
"2025-04-14 20:10:00",4377,
"2025-04-14 20:20:00",4344,
"2025-04-14 20:30:00",4341,
"2025-04-14 20:40:00",4326,
"2025-04-14 20:50:00",4283,
"2025-04-14 21:00:00",4272,4360
"2025-04-14 21:10:00",4164,
"2025-04-14 21:20:00",4169,
"2025-04-14 21:30:00",4163,
"2025-04-14 21:40:00",4076,
"2025-04-14 21:50:00",4020,
"2025-04-14 22:00:00",3933,4347
"2025-04-14 22:10:00",3930,
"2025-04-14 22:20:00",3850,
"2025-04-14 22:30:00",3788,
"2025-04-14 22:40:00",3698,
"2025-04-14 22:50:00",3707,
"2025-04-14 23:00:00",3656,4343
"2025-04-14 23:10:00",3575,
"2025-04-14 23:20:00",3565,
"2025-04-14 23:30:00",3523,
"2025-04-14 23:40:00",3548,
"2025-04-14 23:50:00",3576,
"2025-04-15 00:00:00",3586,4338
"2025-04-15 00:10:00",3579,
"2025-04-15 00:20:00",3588,
"2025-04-15 00:30:00",3543,
"2025-04-15 00:40:00",3513,
"2025-04-15 00:50:00",3547,
"2025-04-15 01:00:00",3563,4345
"2025-04-15 01:10:00",3564,
"2025-04-15 01:20:00",3557,
"2025-04-15 01:30:00",3648,
"2025-04-15 01:40:00",3694,
"2025-04-15 01:50:00",3681,
"2025-04-15 02:00:00",3707,4352
"2025-04-15 02:10:00",3732,
"2025-04-15 02:20:00",3736,
"2025-04-15 02:30:00",3730,
"2025-04-15 02:40:00",3745,
"2025-04-15 02:50:00",3800,
"2025-04-15 03:00:00",3829,4361
"2025-04-15 03:10:00",3787,
"2025-04-15 03:20:00",3756,
"2025-04-15 03:30:00",3731,
"2025-04-15 03:40:00",3699,
"2025-04-15 03:50:00",3706,
"2025-04-15 04:00:00",3716,4367
"2025-04-15 04:10:00",3707,
"2025-04-15 04:20:00",3726,
"2025-04-15 04:30:00",3702,
"2025-04-15 04:40:00",3685,
"2025-04-15 04:50:00",3692,
"2025-04-15 05:00:00",3639,4376
"2025-04-15 05:10:00",3555,
"2025-04-15 05:20:00",3544,
"2025-04-15 05:30:00",3519,
"2025-04-15 05:40:00",3466,
"2025-04-15 05:50:00",3428,
"2025-04-15 06:00:00",3413,4383
"2025-04-15 06:10:00",3351,
"2025-04-15 06:20:00",3355,
"2025-04-15 06:30:00",3317,
"2025-04-15 06:40:00",3291,
"2025-04-15 06:50:00",3316,
"2025-04-15 07:00:00",3318,4384
"2025-04-15 07:10:00",3298,
"2025-04-15 07:20:00",3313,
"2025-04-15 07:30:00",3351,
"2025-04-15 07:40:00",3385,
"2025-04-15 07:50:00",3426,
"2025-04-15 08:00:00",3404,4386
"2025-04-15 08:10:00",3458,
"2025-04-15 08:20:00",3497,
"2025-04-15 08:30:00",3528,
"2025-04-15 08:40:00",3545,
"2025-04-15 08:50:00",3612,
"2025-04-15 09:00:00",3645,4395
"2025-04-15 09:10:00",3682,
"2025-04-15 09:20:00",3775,
"2025-04-15 09:30:00",3849,
"2025-04-15 09:40:00",3911,
"2025-04-15 09:50:00",4018,
"2025-04-15 10:00:00",4027,4397
"2025-04-15 10:10:00",4066,
"2025-04-15 10:20:00",4096,
"2025-04-15 10:30:00",4222,
"2025-04-15 10:40:00",4338,
"2025-04-15 10:50:00",4443,
"2025-04-15 11:00:00",4487,4400
"2025-04-15 11:10:00",4649,
"2025-04-15 11:20:00",4764,
"2025-04-15 11:30:00",4843,
"2025-04-15 11:40:00",4977,
"2025-04-15 11:50:00",5048,
"2025-04-15 12:00:00",5163,4404
"2025-04-15 12:10:00",5311,
"2025-04-15 12:20:00",5433,
"2025-04-15 12:30:00",5561,
"2025-04-15 12:40:00",5669,
"2025-04-15 12:50:00",5769,
"2025-04-15 13:00:00",5806,4408
"2025-04-15 13:10:00",5902,
"2025-04-15 13:20:00",5950,
"2025-04-15 13:30:00",5968,
"2025-04-15 13:40:00",6041,
"2025-04-15 13:50:00",6133,
"2025-04-15 14:00:00",6125,4410
"2025-04-15 14:10:00",6151,
"2025-04-15 14:20:00",6134,
"2025-04-15 14:30:00",6063,
"2025-04-15 14:40:00",6064,
"2025-04-15 14:50:00",6043,
"2025-04-15 15:00:00",6053,4419
"2025-04-15 15:10:00",5995,
"2025-04-15 15:20:00",5857,
"2025-04-15 15:30:00",5768,
"2025-04-15 15:40:00",5676,
"2025-04-15 15:50:00",5639,
"2025-04-15 16:00:00",5639,4432
"2025-04-15 16:10:00",5560,
"2025-04-15 16:20:00",5505,
"2025-04-15 16:30:00",5417,
"2025-04-15 16:40:00",5339,
"2025-04-15 16:50:00",5284,
"2025-04-15 17:00:00",5248,4440
"2025-04-15 17:10:00",5162,
"2025-04-15 17:20:00",5112,
"2025-04-15 17:30:00",5018,
"2025-04-15 17:40:00",4980,
"2025-04-15 17:50:00",4980,
"2025-04-15 18:00:00",4917,4446
"2025-04-15 18:10:00",4919,
"2025-04-15 18:20:00",4840,
"2025-04-15 18:30:00",4779,
"2025-04-15 18:40:00",4815,
"2025-04-15 18:50:00",4852,
"2025-04-15 19:00:00",4806,4455
"2025-04-15 19:10:00",4698,
"2025-04-15 19:20:00",4661,
"2025-04-15 19:30:00",4707,
"2025-04-15 19:40:00",4659,
"2025-04-15 19:50:00",4599,
"2025-04-15 20:00:00",4585,4461
"2025-04-15 20:10:00",4389,
"2025-04-15 20:20:00",4388,
"2025-04-15 20:30:00",4395,
"2025-04-15 20:40:00",4391,
"2025-04-15 20:50:00",4315,
"2025-04-15 21:00:00",4263,4461
"2025-04-15 21:10:00",4264,
"2025-04-15 21:20:00",4224,
"2025-04-15 21:30:00",4187,
"2025-04-15 21:40:00",4115,
"2025-04-15 21:50:00",4043,
"2025-04-15 22:00:00",3989,4463
"2025-04-15 22:10:00",2973,
"2025-04-15 22:20:00",3249,
"2025-04-15 22:30:00",3380,
"2025-04-15 22:40:00",3468,
"2025-04-15 22:50:00",3464,
"2025-04-15 23:00:00",3518,4460
"2025-04-15 23:10:00",3529,
"2025-04-15 23:20:00",3537,
"2025-04-15 23:30:00",3564,
"2025-04-15 23:40:00",3560,
"2025-04-15 23:50:00",3523,
"2025-04-16 00:00:00",3470,4459
"2025-04-16 00:10:00",3530,
"2025-04-16 00:20:00",3525,
"2025-04-16 00:30:00",3500,
"2025-04-16 00:40:00",3498,
"2025-04-16 00:50:00",3529,
"2025-04-16 01:00:00",3546,4462
"2025-04-16 01:10:00",3611,
"2025-04-16 01:20:00",3674,
"2025-04-16 01:30:00",3704,
"2025-04-16 01:40:00",3718,
"2025-04-16 01:50:00",3728,
"2025-04-16 02:00:00",3716,4463
"2025-04-16 02:10:00",3746,
"2025-04-16 02:20:00",3778,
"2025-04-16 02:30:00",3765,
"2025-04-16 02:40:00",3771,
"2025-04-16 02:50:00",3807,
"2025-04-16 03:00:00",3758,4461
"2025-04-16 03:10:00",3687,
"2025-04-16 03:20:00",3666,
"2025-04-16 03:30:00",3699,
"2025-04-16 03:40:00",3674,
"2025-04-16 03:50:00",3665,
"2025-04-16 04:00:00",3603,4457
"2025-04-16 04:10:00",3594,
"2025-04-16 04:20:00",3570,
"2025-04-16 04:30:00",3569,
"2025-04-16 04:40:00",3562,
"2025-04-16 04:50:00",3585,
"2025-04-16 05:00:00",3563,4455
"2025-04-16 05:10:00",3512,
"2025-04-16 05:20:00",3480,
"2025-04-16 05:30:00",3422,
"2025-04-16 05:40:00",3393,
"2025-04-16 05:50:00",3369,
"2025-04-16 06:00:00",3349,4454
"2025-04-16 06:10:00",3299,
"2025-04-16 06:20:00",3209,
"2025-04-16 06:30:00",3252,
"2025-04-16 06:40:00",3247,
"2025-04-16 06:50:00",3210,
"2025-04-16 07:00:00",3215,4452
"2025-04-16 07:10:00",3274,
"2025-04-16 07:20:00",3307,
"2025-04-16 07:30:00",3307,
"2025-04-16 07:40:00",3358,
"2025-04-16 07:50:00",3352,
"2025-04-16 08:00:00",3350,4454
"2025-04-16 08:10:00",3386,
"2025-04-16 08:20:00",3469,
"2025-04-16 08:30:00",3535,
"2025-04-16 08:40:00",3557,
"2025-04-16 08:50:00",3609,
"2025-04-16 09:00:00",3667,4451
"2025-04-16 09:10:00",3676,
"2025-04-16 09:20:00",3721,
"2025-04-16 09:30:00",3788,
"2025-04-16 09:40:00",3855,
"2025-04-16 09:50:00",3921,
"2025-04-16 10:00:00",3970,4448
"2025-04-16 10:10:00",4043,
"2025-04-16 10:20:00",4151,
"2025-04-16 10:30:00",4215,
"2025-04-16 10:40:00",4259,
"2025-04-16 10:50:00",4371,4448
